id_student,code_module,code_presentation,total_clicks,active_days,num_unique_sites
602097,FFF,2013J,312,7,42
602099,FFF,2013J,1402,86,67
602107,CCC,2014B,373,22,22
602107,EEE,2014B,438,29,15
602109,BBB,2014J,128,15,26
602111,FFF,2013J,542,22,70
602123,CCC,2014J,1392,63,65
602133,CCC,2014B,1820,121,95
602133,EEE,2013J,3444,158,62
602147,BBB,2013J,263,15,29
602150,CCC,2014B,6,2,1
602150,EEE,2014B,449,16,21
602150,EEE,2014J,63,3,10
602151,CCC,2014J,1224,73,49
602168,GGG,2013J,581,38,31
602175,GGG,2013J,84,11,12
602185,DDD,2014J,1081,98,95
602228,DDD,2014B,505,50,47
602233,EEE,2013J,2527,100,42
602244,EEE,2013J,3,1,3
602245,BBB,2013J,9668,167,74
602268,EEE,2013J,1679,71,57
602269,CCC,2014B,291,25,26
602269,EEE,2013J,663,42,38
602275,EEE,2013J,2586,121,72
602288,CCC,2014J,1094,108,63
602288,EEE,2013J,1793,131,61
602302,DDD,2013J,1419,86,137
602312,DDD,2013J,268,18,27
602312,FFF,2013J,4670,120,226
602318,DDD,2014J,1187,99,121
602320,FFF,2013J,114,6,31
602324,BBB,2013J,154,14,22
602344,FFF,2013J,888,17,52
602356,DDD,2013J,799,72,115
602360,GGG,2014J,666,56,42
602365,DDD,2014B,631,58,83
602389,EEE,2013J,2059,94,59
602395,BBB,2013J,356,28,27
602398,CCC,2014B,292,14,17
602398,EEE,2013J,1049,78,45
602401,GGG,2013J,766,50,36
602404,DDD,2013J,999,77,129
602406,FFF,2013J,15,4,5
602413,DDD,2013J,150,15,24
602424,EEE,2013J,1223,83,47
602451,FFF,2013J,3155,58,158
602452,DDD,2013J,116,14,13
602453,DDD,2013J,144,18,22
602454,DDD,2014B,423,52,89
602458,BBB,2013J,779,67,55
602468,FFF,2013J,1225,36,90
602469,FFF,2013J,4487,137,180
602470,GGG,2013J,702,36,44
602471,BBB,2014J,1997,84,112
602483,BBB,2013J,139,10,21
602496,BBB,2013J,286,21,27
602502,FFF,2013J,524,35,49
602511,FFF,2013J,8781,191,215
602516,FFF,2013J,3266,112,140
602528,DDD,2014J,900,70,83
602531,GGG,2013J,191,13,15
602533,CCC,2014J,701,59,56
602533,DDD,2014B,611,60,91
602569,FFF,2013J,160,7,31
602570,BBB,2014J,277,22,30
602571,FFF,2014B,778,38,56
602573,GGG,2013J,721,25,44
602577,FFF,2013J,7045,113,174
602585,CCC,2014B,125,16,13
602585,CCC,2014J,9,5,2
602592,FFF,2013J,23,3,5
602594,FFF,2014J,4364,147,158
602595,DDD,2013J,1309,111,106
602598,BBB,2013J,3,1,2
602600,FFF,2013J,663,23,54
602604,GGG,2013J,594,39,35
602607,GGG,2013J,2,2,1
602616,GGG,2014B,1,1,1
602631,BBB,2013J,17,3,6
602634,BBB,2013J,81,9,20
602652,BBB,2013J,38,7,16
602655,GGG,2013J,12,1,8
602655,GGG,2014B,597,42,31
602663,EEE,2013J,1896,101,61
602666,BBB,2013J,25,2,8
602666,BBB,2014J,149,13,25
602669,FFF,2013J,5081,151,177
602672,FFF,2013J,57,5,20
602672,FFF,2014B,443,30,56
602681,FFF,2014B,2025,57,92
602683,CCC,2014J,3987,119,71
602696,BBB,2014J,1338,54,108
602703,CCC,2014B,436,28,32
602703,EEE,2013J,1734,69,54
602707,EEE,2014J,2247,104,51
602711,GGG,2013J,859,37,47
602713,FFF,2013J,4532,175,176
602718,CCC,2014B,734,59,50
602718,EEE,2013J,1251,86,45
602719,FFF,2013J,1628,36,84
602721,EEE,2014B,2329,140,62
602725,DDD,2013J,227,20,43
602729,DDD,2013J,1211,62,235
602734,FFF,2013J,241,30,51
602739,BBB,2013J,370,20,37
602745,EEE,2014J,16,1,4
602767,BBB,2013J,531,29,65
602768,GGG,2013J,326,19,28
602777,FFF,2013J,2412,58,160
602779,BBB,2014J,1304,51,100
602780,GGG,2013J,383,28,38
602781,FFF,2013J,38,4,9
602783,DDD,2013J,3819,222,178
602792,FFF,2013J,1203,40,84
602803,BBB,2013J,505,28,48
602811,FFF,2013J,2643,136,163
602815,BBB,2014B,162,19,16
602816,EEE,2013J,1497,46,35
602818,FFF,2014B,2837,81,125
602820,GGG,2013J,741,47,47
602826,BBB,2013J,852,50,23
602827,CCC,2014J,337,18,18
602827,EEE,2013J,2386,97,58
602830,EEE,2014J,1559,87,53
602837,FFF,2013J,4833,55,122
602854,FFF,2014B,6090,221,182
602856,CCC,2014J,1678,40,84
602856,DDD,2013J,5572,247,181
602858,GGG,2014B,38,2,11
602862,FFF,2014B,5353,116,190
602865,BBB,2014J,2049,102,118
602891,CCC,2014B,63,9,10
602895,FFF,2013J,1899,42,96
602898,BBB,2014B,131,10,23
602902,CCC,2014B,1758,47,82
602902,DDD,2013J,2049,80,163
602913,CCC,2014B,498,34,29
602929,BBB,2014B,129,27,19
602943,BBB,2014J,975,54,76
602944,EEE,2013J,89,8,3
602948,FFF,2013J,3420,119,157
602973,CCC,2014J,1712,90,88
602986,DDD,2013J,25,4,8
602991,BBB,2014B,3859,153,54
602994,FFF,2013J,1231,61,64
602997,GGG,2013J,119,5,17
603012,BBB,2013J,627,61,25
603030,FFF,2013J,159,14,25
603034,DDD,2013J,1506,125,71
603035,BBB,2013J,113,14,15
603036,BBB,2013J,1066,75,98
603038,BBB,2013J,321,22,61
603044,GGG,2013J,938,42,44
603049,CCC,2014J,527,39,32
603049,DDD,2013J,1151,92,114
603055,BBB,2014J,312,27,40
603058,GGG,2013J,358,21,32
603059,FFF,2013J,2238,79,202
603061,BBB,2014B,114,12,17
603064,GGG,2014B,1595,96,72
603108,EEE,2014J,1592,102,45
603111,FFF,2013J,1890,56,89
603111,FFF,2014B,2945,102,139
603112,BBB,2014B,240,30,26
603113,BBB,2013J,7,1,5
603113,BBB,2014J,670,38,61
603121,BBB,2014J,34,3,14
603123,BBB,2013J,131,17,15
603129,CCC,2014J,511,59,37
603148,FFF,2013J,173,16,36
603155,FFF,2013J,3129,170,114
603163,FFF,2014B,2148,90,89
603164,GGG,2013J,1001,67,46
603165,BBB,2013J,929,87,28
603170,FFF,2013J,2769,83,160
603179,CCC,2014J,731,31,50
603179,EEE,2014J,1228,54,44
603199,FFF,2013J,3813,102,120
603200,BBB,2014J,365,38,59
603201,DDD,2013J,53,1,9
603210,BBB,2013J,799,39,54
603216,FFF,2013J,239,27,38
603220,FFF,2013J,213,21,40
603222,CCC,2014B,164,11,13
603222,EEE,2013J,874,36,41
603224,DDD,2014J,4915,188,168
603230,GGG,2013J,382,19,25
603231,FFF,2013J,5948,170,172
603260,FFF,2013J,630,26,53
603265,BBB,2013J,151,10,20
603270,BBB,2013J,924,77,54
603287,BBB,2013J,182,18,22
603300,FFF,2013J,5438,177,253
603302,CCC,2014J,800,56,48
603302,DDD,2013J,672,49,75
603302,DDD,2014B,1452,162,154
603303,DDD,2014J,1180,109,91
603309,EEE,2013J,2238,109,67
603319,FFF,2014B,612,30,51
603325,CCC,2014J,1640,64,79
603325,DDD,2013J,817,69,136
603327,FFF,2013J,3173,100,132
603328,GGG,2013J,554,27,29
603341,FFF,2013J,1068,38,105
603357,EEE,2013J,287,10,11
603365,GGG,2013J,19,7,6
603389,FFF,2013J,3189,125,164
603398,BBB,2013J,567,46,43
603406,DDD,2014J,591,89,78
603410,DDD,2013J,1145,66,98
603423,FFF,2013J,573,31,48
603423,FFF,2014J,1,1,1
603431,DDD,2013J,893,52,54
603437,FFF,2013J,3304,100,118
603440,BBB,2013J,694,62,78
603446,BBB,2013J,1056,82,59
603455,EEE,2013J,2374,122,54
603469,DDD,2013J,1116,76,88
603477,CCC,2014B,1227,92,76
603477,EEE,2013J,1397,101,58
603483,FFF,2014B,1164,19,78
603490,DDD,2014J,94,8,17
603493,DDD,2014J,482,49,56
603498,CCC,2014B,17,4,3
603498,DDD,2013J,784,55,59
603503,CCC,2014J,727,78,59
603503,EEE,2013J,1415,81,57
603513,DDD,2013J,695,66,93
603529,CCC,2014J,1457,40,60
603529,FFF,2013J,3605,79,203
603531,EEE,2014B,1042,35,57
603539,FFF,2014B,5236,159,195
603543,BBB,2014B,30,3,11
603559,DDD,2014B,15,2,8
603560,CCC,2014J,3002,40,31
603565,EEE,2013J,760,52,36
603576,FFF,2013J,1990,80,90
603579,GGG,2013J,478,38,34
603580,BBB,2014J,2659,135,127
603585,GGG,2013J,203,17,18
603585,GGG,2014J,28,5,6
603597,FFF,2013J,3708,143,142
603600,FFF,2013J,3193,118,228
603601,BBB,2013J,1177,108,53
603611,FFF,2013J,2667,79,143
603612,GGG,2014B,651,52,46
603620,CCC,2014J,2312,149,52
603627,BBB,2013J,268,24,42
603639,CCC,2014B,2091,72,52
603639,EEE,2013J,2082,127,59
603648,FFF,2014J,4679,142,208
603651,FFF,2013J,5168,195,195
603661,BBB,2013J,822,67,66
603669,DDD,2013J,42,2,10
603684,DDD,2013J,5,1,5
603685,GGG,2013J,680,36,43
603690,DDD,2014B,1866,144,129
603694,FFF,2014B,2251,108,106
603700,EEE,2014J,4,4,1
603726,DDD,2014J,114,12,20
603730,DDD,2013J,225,17,39
603731,BBB,2014J,1530,62,95
603733,FFF,2013J,3568,81,202
603739,BBB,2014B,252,11,27
603740,GGG,2013J,426,19,27
603746,BBB,2014J,100,10,17
603762,BBB,2014B,412,33,28
603763,GGG,2013J,459,15,28
603791,CCC,2014B,17,2,7
603791,EEE,2014B,76,2,12
603803,DDD,2013J,704,39,97
603818,BBB,2013J,334,29,47
603819,FFF,2013J,3060,130,152
603827,GGG,2013J,162,8,10
603832,CCC,2014B,1192,54,49
603832,EEE,2014B,970,71,53
603834,AAA,2014J,341,29,29
603848,FFF,2013J,1518,71,91
603848,FFF,2014B,1683,77,69
603850,DDD,2013J,139,9,23
603859,CCC,2014B,1061,96,103
603861,AAA,2013J,955,68,55
603861,AAA,2014J,150,24,9
603873,FFF,2013J,309,16,41
603908,BBB,2013J,305,31,23
603910,BBB,2013J,244,19,18
603912,BBB,2013J,548,40,77
603913,GGG,2013J,1593,73,51
603918,GGG,2013J,1239,95,59
603921,BBB,2014J,431,34,39
603921,GGG,2014B,366,21,38
603931,FFF,2013J,1841,128,102
603931,FFF,2014J,199,24,12
603961,DDD,2014J,468,67,72
603972,FFF,2014B,3314,122,165
603979,CCC,2014J,439,23,27
604027,DDD,2014B,9,2,3
604050,EEE,2013J,869,76,46
604055,DDD,2013J,1406,123,128
604057,CCC,2014J,1970,103,115
604057,EEE,2014J,1930,97,74
604061,GGG,2014J,116,5,18
604064,GGG,2013J,772,30,36
604072,DDD,2013J,1072,126,63
604079,BBB,2013J,1,1,1
604087,FFF,2013J,1431,58,152
604095,BBB,2013J,118,10,17
604096,GGG,2013J,487,36,45
604106,BBB,2014B,259,37,28
604110,GGG,2013J,1150,102,44
604116,BBB,2013J,330,40,41
604142,FFF,2013J,337,17,43
604142,FFF,2014J,3,3,1
604147,BBB,2013J,451,31,9
604151,BBB,2013J,399,57,35
604153,GGG,2013J,178,16,22
604154,BBB,2013J,196,15,10
604156,DDD,2013J,1341,153,174
604161,BBB,2013J,36,1,11
604164,CCC,2014B,1278,82,64
604164,CCC,2014J,2103,117,101
604172,EEE,2014B,2728,139,59
604174,FFF,2014B,3333,144,157
604184,FFF,2013J,2357,88,93
604187,BBB,2013J,975,81,48
604196,BBB,2013J,495,43,30
604200,BBB,2013J,11421,263,65
604204,BBB,2013J,647,49,44
604213,GGG,2013J,511,37,40
604228,FFF,2013J,588,16,53
604234,FFF,2014B,127,12,28
604238,BBB,2013J,757,88,93
604258,FFF,2013J,740,34,48
604267,BBB,2014B,243,21,35
604270,EEE,2014B,1790,88,63
604281,DDD,2013J,2071,151,165
604292,BBB,2013J,7884,149,68
604293,FFF,2014B,1985,82,93
604296,FFF,2013J,17,2,5
604315,BBB,2013J,2848,192,51
604317,DDD,2013J,1164,77,132
604326,FFF,2014B,7,4,3
604336,GGG,2013J,432,31,32
604337,EEE,2014B,752,28,24
604338,FFF,2014B,2823,132,76
604356,BBB,2013J,976,68,46
604358,BBB,2014J,1456,80,95
604378,EEE,2013J,1157,59,53
604379,CCC,2014J,141,8,13
604379,FFF,2013J,1370,41,78
604392,DDD,2013J,3,1,2
604393,EEE,2013J,2484,105,61
604398,DDD,2013J,104,3,26
604416,FFF,2013J,1406,40,92
604423,GGG,2013J,820,52,36
604427,FFF,2013J,2472,69,100
604449,FFF,2013J,511,12,38
604462,DDD,2013J,624,71,114
604478,FFF,2013J,6070,189,321
604490,EEE,2014B,144,10,23
604498,GGG,2013J,673,35,47
604500,DDD,2014J,725,55,86
604502,EEE,2014B,1309,69,55
604504,GGG,2014B,570,52,35
604514,FFF,2013J,813,37,56
604517,CCC,2014B,1280,73,66
604517,EEE,2013J,2997,169,66
604523,BBB,2013J,46,2,14
604534,GGG,2013J,150,15,28
604536,GGG,2013J,241,11,29
604539,GGG,2013J,673,37,51
604543,BBB,2013J,762,43,54
604546,DDD,2013J,37,1,6
604556,BBB,2013J,237,22,41
604559,DDD,2013J,113,5,28
604567,FFF,2014J,2195,92,107
604571,CCC,2014B,446,33,24
604571,EEE,2014B,773,60,28
604574,DDD,2013J,677,33,127
604581,FFF,2013J,176,17,18
604583,FFF,2013J,2060,58,113
604588,GGG,2013J,396,35,28
604606,FFF,2013J,785,44,50
604610,BBB,2013J,12,2,6
604614,FFF,2014J,3413,65,107
604627,DDD,2013J,503,45,95
604632,DDD,2014J,35,4,5
604633,FFF,2013J,1287,60,78
604635,FFF,2013J,1393,63,72
604641,DDD,2013J,28,1,11
604643,CCC,2014B,50,4,9
604655,CCC,2014B,68,9,15
604655,DDD,2013J,268,22,59
604671,DDD,2014J,445,52,53
604685,EEE,2013J,3359,134,55
604692,DDD,2013J,417,37,54
604694,CCC,2014J,256,28,20
604698,FFF,2014B,6915,222,157
604700,FFF,2013J,3696,113,160
604704,DDD,2014B,328,27,47
604709,DDD,2014J,505,48,47
604721,GGG,2013J,691,40,39
604723,CCC,2014B,277,16,34
604723,DDD,2013J,390,25,93
604725,BBB,2014J,1610,97,84
604731,BBB,2013J,476,23,39
604741,FFF,2013J,1401,57,95
604752,BBB,2013J,174,11,15
604755,FFF,2013J,1374,48,90
604766,FFF,2013J,5046,155,207
604789,EEE,2014B,1132,57,50
604799,FFF,2013J,2309,112,125
604817,FFF,2013J,111,6,22
604825,CCC,2014J,235,13,18
604828,FFF,2013J,469,19,41
604854,DDD,2013J,927,87,71
604875,EEE,2013J,32,2,7
604875,EEE,2014J,10,1,5
604879,FFF,2013J,4914,177,265
604889,FFF,2013J,125,5,31
604901,GGG,2014B,586,32,40
604905,DDD,2014B,987,90,78
604906,CCC,2014B,72,6,11
604906,CCC,2014J,1356,50,45
604906,EEE,2013J,2091,67,57
604907,FFF,2014J,428,11,41
604912,DDD,2013J,87,5,26
604916,BBB,2013J,734,55,55
604917,BBB,2013J,1270,65,79
604918,FFF,2013J,477,20,36
604919,BBB,2013J,676,52,79
604921,BBB,2013J,2533,191,66
604923,BBB,2013J,23,4,4
604930,GGG,2013J,1012,81,58
604932,BBB,2013J,287,30,30
604939,BBB,2013J,436,53,34
604942,BBB,2013J,1798,77,61
604945,FFF,2013J,990,56,67
604946,FFF,2013J,407,16,61
604950,BBB,2014J,2481,108,109
604951,BBB,2013J,66,4,11
604952,DDD,2013J,84,9,35
604962,BBB,2013J,245,4,24
604962,BBB,2014B,3604,153,82
604966,BBB,2013J,5115,165,74
604969,FFF,2014B,480,19,58
604980,GGG,2013J,302,29,26
604982,BBB,2013J,350,66,28
604990,BBB,2014J,2384,163,107
604991,CCC,2014J,1120,20,30
604997,CCC,2014B,578,55,60
605005,DDD,2013J,195,9,22
605009,BBB,2013J,672,67,42
605012,FFF,2013J,2210,59,116
605027,GGG,2013J,982,46,34
605048,FFF,2013J,5071,118,196
605068,BBB,2014J,1854,106,93
605069,FFF,2013J,2482,115,80
605070,DDD,2013J,320,25,29
605070,DDD,2014J,1702,93,98
605072,GGG,2013J,947,100,44
605089,BBB,2014J,407,32,50
605091,FFF,2013J,1525,47,67
605091,FFF,2014J,21,5,10
605102,BBB,2013J,405,35,40
605105,DDD,2013J,1445,60,141
605111,CCC,2014J,576,48,47
605111,EEE,2013J,1968,97,44
605118,DDD,2013J,1581,37,240
605118,DDD,2014J,445,20,69
605125,EEE,2014J,709,41,48
605129,EEE,2014J,1380,77,50
605131,DDD,2014B,15,2,7
605144,CCC,2014B,1333,53,67
605144,DDD,2013J,1282,95,163
605145,FFF,2013J,24,5,8
605156,GGG,2013J,1388,62,57
605176,GGG,2014B,6,3,3
605180,CCC,2014B,272,16,25
605180,EEE,2013J,830,42,46
605180,FFF,2014J,1668,43,82
605186,BBB,2014J,50,6,9
605195,FFF,2013J,3076,141,243
605207,BBB,2013J,1166,111,42
605225,GGG,2013J,395,23,31
605228,FFF,2013J,126,3,25
605228,FFF,2014B,149,6,17
605228,FFF,2014J,773,48,54
605243,BBB,2014J,1332,59,86
605245,DDD,2013J,314,15,54
605246,BBB,2013J,305,22,39
605255,BBB,2013J,410,43,28
605264,CCC,2014J,45,5,10
605264,EEE,2013J,1213,78,48
605265,FFF,2013J,2570,142,150
605266,CCC,2014B,2100,99,94
605266,DDD,2013J,3825,159,201
605269,FFF,2013J,507,33,40
605292,BBB,2013J,94,6,14
605294,EEE,2014J,2561,118,64
605301,GGG,2013J,1021,43,50
605306,GGG,2013J,293,17,24
605309,BBB,2013J,57,11,16
605312,FFF,2014B,5189,191,181
605313,DDD,2013J,191,25,33
605313,DDD,2014J,7,2,6
605325,GGG,2013J,92,11,20
605327,BBB,2013J,360,22,19
605361,EEE,2013J,1775,116,58
605367,CCC,2014J,1581,112,95
605367,EEE,2014B,5665,169,78
605370,FFF,2014B,540,30,30
605372,FFF,2013J,103,7,18
605375,GGG,2014B,594,24,33
605383,BBB,2014J,19,3,7
605390,BBB,2013J,958,66,57
605394,FFF,2013J,76,6,18
605394,FFF,2014J,1654,26,83
605409,FFF,2013J,6066,151,225
605438,BBB,2013J,823,55,45
605445,GGG,2014B,613,37,46
605459,CCC,2014J,219,27,24
605459,FFF,2013J,2097,77,104
605468,CCC,2014J,266,17,29
605475,FFF,2014B,6323,170,211
605476,DDD,2013J,735,91,59
605480,EEE,2013J,625,42,34
605488,DDD,2014J,929,117,108
605493,FFF,2014B,2359,108,137
605505,BBB,2013J,129,16,36
605521,GGG,2013J,393,26,36
605522,FFF,2014B,839,32,57
605538,FFF,2013J,3599,133,174
605540,CCC,2014J,1847,174,75
605540,DDD,2013J,3867,276,153
605541,EEE,2014J,128,12,9
605545,CCC,2014J,106,7,6
605545,EEE,2013J,351,29,22
605545,EEE,2014J,212,5,9
605556,GGG,2014B,270,16,23
605561,DDD,2013J,510,29,67
605571,CCC,2014B,4601,188,138
605571,FFF,2013J,10207,225,260
605587,EEE,2013J,445,11,19
605589,FFF,2013J,3435,148,149
605594,BBB,2013J,62,11,9
605595,BBB,2013J,464,25,35
605596,DDD,2014B,944,71,76
605597,BBB,2014B,130,10,26
605598,FFF,2013J,5099,155,156
605621,FFF,2013J,2778,90,120
605652,DDD,2013J,22,3,8
605652,DDD,2014B,321,26,46
605666,CCC,2014J,230,29,22
605666,FFF,2013J,1487,62,89
605672,BBB,2014B,385,47,43
605676,DDD,2014J,9,1,5
605679,BBB,2013J,78,11,12
605682,FFF,2014J,3814,167,180
605688,CCC,2014B,1790,60,88
605688,EEE,2014B,1566,84,59
605691,BBB,2013J,29,4,10
605692,GGG,2013J,252,18,34
605693,BBB,2014B,509,40,38
605695,DDD,2014B,819,54,104
605702,GGG,2014B,261,16,25
605703,CCC,2014B,754,104,48
605703,DDD,2013J,1296,146,115
605733,GGG,2013J,599,34,28
605756,FFF,2013J,2615,63,151
605759,DDD,2014B,668,69,65
605759,DDD,2014J,3923,233,88
605770,BBB,2014J,539,28,67
605771,BBB,2014J,5319,238,105
605781,DDD,2014B,1051,104,51
605828,GGG,2014B,396,26,30
605832,BBB,2013J,167,11,16
605836,EEE,2014J,2358,104,54
605840,CCC,2014J,953,82,65
605854,BBB,2013J,191,12,33
605859,DDD,2013J,343,23,38
605859,DDD,2014J,26,12,3
605861,GGG,2013J,133,18,13
605868,CCC,2014J,6141,158,116
605876,DDD,2014J,3449,185,126
605882,BBB,2013J,6,2,4
605885,DDD,2013J,352,39,42
605886,FFF,2013J,3629,92,154
605890,DDD,2014B,75,11,16
605901,BBB,2014J,296,18,52
605901,GGG,2013J,441,24,37
605905,FFF,2013J,238,29,52
605908,EEE,2013J,218,19,33
605916,BBB,2013J,2713,162,65
605920,GGG,2013J,661,24,41
605921,FFF,2013J,17,3,5
605930,BBB,2013J,172,14,16
605939,GGG,2013J,39,7,7
605940,FFF,2013J,108,10,24
605941,DDD,2013J,2233,181,173
605954,FFF,2013J,1375,78,92
605956,BBB,2014B,4,1,2
605974,FFF,2013J,5456,186,185
605977,GGG,2013J,477,47,40
605988,FFF,2013J,5902,167,251
605993,FFF,2013J,3251,96,183
605996,BBB,2014B,189,23,30
606002,FFF,2013J,3028,119,129
606004,BBB,2014J,15,3,5
606006,FFF,2013J,892,46,70
606027,BBB,2014J,1490,49,90
606028,GGG,2013J,962,66,36
606036,CCC,2014J,199,6,63
606047,EEE,2013J,2312,112,51
606052,GGG,2013J,76,11,13
606062,FFF,2013J,2612,126,158
606063,BBB,2013J,43,5,14
606064,CCC,2014J,1616,79,66
606069,BBB,2014B,345,25,41
606079,FFF,2013J,2464,92,100
606082,DDD,2013J,839,97,62
606089,DDD,2014J,10,5,2
606097,BBB,2013J,618,59,60
606101,GGG,2014B,617,34,40
606104,FFF,2013J,7709,161,250
606105,BBB,2014J,170,12,26
606127,CCC,2014B,351,14,18
606127,EEE,2014B,889,57,40
606134,BBB,2014J,1408,56,87
606143,AAA,2013J,406,34,33
606167,FFF,2013J,3204,108,151
606170,CCC,2014J,802,44,48
606175,GGG,2014B,248,13,25
606179,BBB,2013J,551,53,39
606182,CCC,2014J,29,4,7
606182,EEE,2014B,2574,105,65
606190,EEE,2013J,1,1,1
606194,BBB,2013J,2663,154,62
606206,CCC,2014B,438,55,44
606206,EEE,2013J,1920,120,56
606229,BBB,2013J,338,28,29
606233,GGG,2013J,163,7,12
606239,BBB,2014J,800,63,68
606245,GGG,2013J,535,42,44
606257,FFF,2014J,6172,199,181
606274,GGG,2014B,30,2,8
606282,CCC,2014B,897,50,52
606296,GGG,2014B,658,19,41
606304,FFF,2013J,2485,141,159
606313,BBB,2014B,13023,239,124
606319,DDD,2013J,612,52,94
606322,DDD,2013J,1399,86,166
606333,BBB,2013J,26,4,4
606335,BBB,2014B,1,1,1
606344,CCC,2014J,591,15,35
606344,DDD,2013J,655,44,68
606345,CCC,2014J,2893,43,58
606350,CCC,2014B,145,6,17
606350,EEE,2014B,36,5,5
606355,BBB,2013J,1035,85,50
606373,EEE,2013J,2260,78,46
606377,BBB,2013J,88,8,11
606386,FFF,2013J,2637,90,145
606388,BBB,2013J,70,11,13
606389,GGG,2014B,3001,121,50
606391,BBB,2014J,1655,60,99
606391,GGG,2013J,677,44,53
606407,FFF,2013J,125,8,26
606407,FFF,2014B,488,18,63
606409,GGG,2013J,429,44,30
606410,BBB,2013J,283,43,26
606412,BBB,2013J,166,29,28
606414,BBB,2013J,622,73,37
606418,GGG,2013J,68,7,11
606420,BBB,2013J,1075,97,47
606422,BBB,2013J,576,35,53
606425,FFF,2013J,1367,45,82
606428,FFF,2013J,1360,53,67
606428,FFF,2014J,989,35,66
606435,GGG,2013J,248,16,26
606436,FFF,2013J,488,33,59
606442,BBB,2014J,773,26,74
606444,CCC,2014B,1240,82,111
606444,FFF,2013J,5483,170,299
606450,BBB,2013J,642,108,39
606458,BBB,2013J,232,18,24
606459,FFF,2013J,469,26,43
606463,GGG,2013J,614,56,50
606465,BBB,2013J,218,28,27
606471,GGG,2013J,381,22,37
606477,BBB,2013J,40,3,10
606492,DDD,2013J,130,12,19
606496,FFF,2013J,795,20,48
606501,BBB,2014B,9,3,5
606513,DDD,2013J,219,16,44
606517,BBB,2014J,231,22,35
606529,BBB,2014B,132,20,13
606531,BBB,2014J,7,2,4
606535,BBB,2014J,4680,209,133
606546,BBB,2013J,382,39,22
606562,BBB,2013J,2051,110,67
606570,GGG,2013J,701,27,32
606572,BBB,2013J,1404,94,93
606574,GGG,2013J,66,6,11
606586,BBB,2014J,30,9,7
606593,DDD,2013J,692,70,102
606602,GGG,2014B,47,3,14
606606,EEE,2013J,67,1,8
606612,FFF,2013J,29,1,14
606627,BBB,2013J,215,10,14
606634,BBB,2014B,325,38,30
606651,BBB,2013J,156,11,22
606665,CCC,2014B,1004,58,104
606665,DDD,2013J,1610,112,186
606685,BBB,2013J,926,95,35
606690,BBB,2014B,1125,80,82
606697,BBB,2013J,799,87,99
606707,GGG,2014B,666,39,35
606711,FFF,2013J,2393,103,138
606712,FFF,2013J,2040,64,99
606713,FFF,2014B,1038,49,78
606724,CCC,2014B,1518,86,66
606724,EEE,2013J,1571,111,54
606736,BBB,2013J,118,9,13
606743,EEE,2013J,486,44,41
606757,DDD,2014J,1279,101,130
606762,BBB,2013J,125,19,13
606788,DDD,2013J,1403,115,129
606797,BBB,2013J,20,3,3
606802,DDD,2014B,382,23,33
606805,FFF,2014J,1501,42,75
606815,GGG,2013J,643,53,56
606817,FFF,2013J,113,5,22
606827,BBB,2013J,36,5,14
606828,CCC,2014B,76,8,21
606835,FFF,2013J,7618,149,268
606837,DDD,2014J,332,29,70
606856,GGG,2014J,186,14,16
606858,GGG,2014B,758,53,49
606861,BBB,2014J,861,50,68
606864,BBB,2014J,385,23,33
606864,GGG,2013J,616,29,45
606869,GGG,2013J,590,38,40
606870,FFF,2014B,2419,123,114
606884,DDD,2014B,1461,124,141
606895,GGG,2013J,146,25,18
606903,FFF,2013J,2930,89,140
606904,FFF,2014J,1383,50,89
606905,DDD,2014B,23,4,5
606908,DDD,2013J,1299,132,136
606911,FFF,2013J,581,14,39
606911,FFF,2014B,57,2,8
606914,BBB,2014J,37,8,6
606918,EEE,2013J,1775,58,56
606930,CCC,2014B,58,7,15
606930,FFF,2013J,1961,68,120
606935,FFF,2014B,70,6,11
606939,FFF,2013J,3354,100,189
606966,FFF,2013J,1585,49,90
606967,FFF,2013J,1,1,1
606967,FFF,2014B,388,20,41
606972,BBB,2013J,3,1,2
606976,FFF,2014B,1333,59,93
606977,FFF,2014B,3180,79,126
606990,FFF,2013J,1535,50,81
606998,FFF,2013J,177,26,39
607011,FFF,2013J,333,16,37
607018,GGG,2013J,280,28,26
607047,CCC,2014J,1097,57,57
607047,FFF,2013J,2152,63,113
607052,CCC,2014B,1090,54,101
607052,FFF,2013J,4096,103,183
607060,EEE,2013J,418,17,25
607061,CCC,2014B,592,58,53
607061,DDD,2013J,636,74,82
607062,BBB,2014J,571,66,65
607063,DDD,2014B,30,3,14
607068,FFF,2013J,18,2,10
607073,DDD,2013J,1345,83,106
607080,BBB,2013J,6,1,3
607085,CCC,2014J,448,31,18
607085,EEE,2013J,779,58,47
607094,CCC,2014J,529,46,56
607097,BBB,2013J,1099,61,42
607108,BBB,2014B,224,28,28
607110,DDD,2013J,140,19,25
607118,FFF,2013J,2273,80,112
607130,DDD,2014B,3020,212,120
607134,FFF,2013J,716,37,52
607135,FFF,2013J,523,19,37
607143,CCC,2014J,442,35,24
607143,EEE,2013J,3737,144,59
607151,DDD,2013J,952,58,188
607163,GGG,2013J,303,17,26
607176,BBB,2014J,324,20,34
607178,EEE,2013J,2001,92,63
607196,DDD,2013J,349,26,61
607200,FFF,2013J,118,9,34
607220,BBB,2014B,439,89,15
607231,DDD,2013J,86,7,16
607235,GGG,2014B,884,49,46
607243,FFF,2014J,8859,238,218
